#OTU ID,Phylum,LA02,LA0210,LA1020,LB02,LB0210,LB1020,LC02,LC1020,OPA02,OPA0210,OPB02,OPB0210,OPB1020,OPC0210,OPC1020,PA02,PA0210 ,PA1020,PB02,PB0210,PB1020,PC02,PC0210,PC1020
OTU_23210,Proteobacteria,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU_343,Proteobacteria,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0
OTU_52,Proteobacteria,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0
OTU_24706,Proteobacteria,0,0,0,0,0,0,0,0,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0
OTU_3321,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0
OTU_3795,Proteobacteria,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0
OTU_21,Proteobacteria,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_1179,Proteobacteria,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0
OTU_9948,Proteobacteria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
OTU_2416,Proteobacteria,0,0,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0
OTU_682,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0
OTU_322,Proteobacteria,0,0,0,0,0,0,0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_28500,Proteobacteria,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
OTU_252,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0
OTU_5407,Proteobacteria,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0
OTU_28525,Proteobacteria,0,0,0,0,0,0,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10851,Proteobacteria,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
OTU_916,Proteobacteria,0,0,0,0,0,0,3,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
OTU_1894,Proteobacteria,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0
OTU_12596,Proteobacteria,0,0,0,0,0,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
OTU_2293,Proteobacteria,0,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_395,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0
OTU_6767,Proteobacteria,0,0,0,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0
OTU_22593,Proteobacteria,0,0,0,0,0,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU_865,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,0,0,0,0,0,0
OTU_14726,Proteobacteria,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU_13512,Proteobacteria,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_8818,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0
OTU_19179,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0
OTU_1753,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0
OTU_6739,Proteobacteria,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
OTU_4921,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0
OTU_5731,Proteobacteria,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_943,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0
OTU_403,Proteobacteria,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
OTU_14831,Proteobacteria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,1,1,0,0,0
OTU_25947,Proteobacteria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
OTU_1356,Proteobacteria,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0
OTU_7677,Proteobacteria,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0
OTU_438,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0
OTU_1228,Proteobacteria,0,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0
OTU_1840,Proteobacteria,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0
OTU_3729,Proteobacteria,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0
OTU_3306,Proteobacteria,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0
OTU_8722,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
OTU_2229,Proteobacteria,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
OTU_2656,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0
OTU_17779,Proteobacteria,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0
OTU_12357,Proteobacteria,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0
OTU_9588,Proteobacteria,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
OTU_735,Proteobacteria,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0
OTU_21532,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0
OTU_16115,Proteobacteria,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0
OTU_1817,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0
OTU_23369,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0
OTU_4519,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1
OTU_11192,Proteobacteria,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0
OTU_2972,Proteobacteria,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0
OTU_9302,Proteobacteria,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
OTU_5741,Proteobacteria,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU_5180,Proteobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
OTU_10494,Proteobacteria,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU_21446,Proteobacteria,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0
OTU_14158,Proteobacteria,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
OTU_1612,Proteobacteria,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0
OTU_23770,Proteobacteria,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU_1434,Proteobacteria,0,0,0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0
OTU_9046,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
OTU_19010,Proteobacteria,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_5901,Proteobacteria,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0
OTU_25310,Proteobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0
OTU_8034,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3
OTU_5344,Proteobacteria,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
OTU_2221,Proteobacteria,0,1,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0
OTU_16486,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
OTU_16798,Proteobacteria,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
OTU_31003,Proteobacteria,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,2,0
OTU_22946,Proteobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
OTU_22119,Proteobacteria,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
OTU_11762,Proteobacteria,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
OTU_21250,Proteobacteria,0,0,0,0,0,0,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU_9511,Proteobacteria,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9763,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
OTU_7846,Proteobacteria,0,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_20084,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0
OTU_9953,Proteobacteria,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0
OTU_22714,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3
OTU_9934,Proteobacteria,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
OTU_25855,Proteobacteria,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
OTU_5950,Proteobacteria,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
OTU_286,Proteobacteria,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_4269,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0
OTU_21528,Proteobacteria,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
OTU_639,Proteobacteria,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
OTU_12979,Proteobacteria,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
OTU_2230,Proteobacteria,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
OTU_953,Proteobacteria,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
OTU_24991,Proteobacteria,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
OTU_77,Proteobacteria,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
OTU_797,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0
OTU_13942,Proteobacteria,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
OTU_10696,Proteobacteria,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
OTU_23567,Proteobacteria,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
OTU_4286,Proteobacteria,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1764,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0
OTU_531,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23955,Proteobacteria,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_262,Proteobacteria,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18728,Proteobacteria,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0
OTU_913,Proteobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
OTU_23537,Proteobacteria,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
OTU_2317,Proteobacteria,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_9411,Proteobacteria,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU_19961,Proteobacteria,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
OTU_285,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
OTU_1470,Proteobacteria,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
OTU_1160,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0
OTU_14264,Proteobacteria,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_10887,Proteobacteria,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1
OTU_8334,Proteobacteria,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_4241,Proteobacteria,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
OTU_2744,Proteobacteria,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_9251,Proteobacteria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0
OTU_889,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0
OTU_1671,Proteobacteria,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0
OTU_878,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0
OTU_26260,Proteobacteria,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
OTU_5131,Proteobacteria,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
OTU_3117,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0
OTU_22213,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0
OTU_29893,Proteobacteria,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_1436,Proteobacteria,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_7784,Proteobacteria,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
OTU_2302,Proteobacteria,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU_2381,Proteobacteria,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0
OTU_2843,Proteobacteria,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
OTU_472,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0
OTU_9523,Proteobacteria,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_21589,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0
OTU_8592,Proteobacteria,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0
OTU_3851,Proteobacteria,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
OTU_30774,Proteobacteria,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0
OTU_10103,Proteobacteria,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
OTU_30640,Proteobacteria,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_27673,Proteobacteria,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1
OTU_18813,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0
OTU_15539,Proteobacteria,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_6214,Proteobacteria,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
OTU_6299,Proteobacteria,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
OTU_1316,Proteobacteria,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OTU_9808,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1
OTU_11003,Proteobacteria,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_2857,Proteobacteria,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
OTU_2636,Proteobacteria,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
OTU_4278,Proteobacteria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
OTU_5365,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0
OTU_8041,Proteobacteria,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0
OTU_2592,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,1,0,0
OTU_5463,Proteobacteria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1
OTU_13822,Proteobacteria,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
OTU_16277,Proteobacteria,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU_9661,Proteobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0
OTU_23417,Proteobacteria,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_15781,Proteobacteria,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU_7666,Proteobacteria,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0
OTU_3942,Proteobacteria,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0
OTU_6889,Proteobacteria,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
OTU_15419,Proteobacteria,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_2951,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
OTU_18640,Proteobacteria,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
OTU_7090,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0
OTU_5401,Proteobacteria,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
OTU_12899,Proteobacteria,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_21962,Proteobacteria,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
OTU_14586,Proteobacteria,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0
OTU_18453,Proteobacteria,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0
OTU_7131,Proteobacteria,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
OTU_5794,Proteobacteria,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0
OTU_9558,Proteobacteria,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0
OTU_6437,Proteobacteria,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
OTU_23941,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0
OTU_27706,Proteobacteria,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU_26630,Proteobacteria,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18109,Proteobacteria,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0
OTU_12595,Proteobacteria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
OTU_15517,Proteobacteria,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16531,Proteobacteria,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1
OTU_9516,Proteobacteria,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_11768,Proteobacteria,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_49,Proteobacteria,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1385,Proteobacteria,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1346,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
OTU_23522,Proteobacteria,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_437,Proteobacteria,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU_9004,Proteobacteria,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
OTU_679,Proteobacteria,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU_13122,Proteobacteria,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
OTU_1093,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0
OTU_545,Proteobacteria,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_9623,Proteobacteria,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
OTU_609,Proteobacteria,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1812,Proteobacteria,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
OTU_1216,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU_663,Proteobacteria,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_562,Proteobacteria,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
OTU_3414,Proteobacteria,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU_2844,Proteobacteria,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2388,Proteobacteria,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_15559,Proteobacteria,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_8508,Proteobacteria,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_18600,Proteobacteria,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
OTU_18397,Proteobacteria,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_2435,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
OTU_336,Proteobacteria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
OTU_2376,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0
OTU_6894,Proteobacteria,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1620,Proteobacteria,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
OTU_7429,Proteobacteria,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0
OTU_332,Proteobacteria,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0
OTU_623,Proteobacteria,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
